tot_loss, c_loss, reg_loss
0.0203288781426 0.00473944886122 0.0124402451857
0.020322251829 0.00473789579468 0.0124362890329
0.0203157029736 0.0047363655145 0.0124322714455
0.0203092963217 0.004734851898 0.0124283848486
acc = 0.986898989899
0.0203032238502 0.00473332261046 0.0124245741529
0.0202964634852 0.00473180747281 0.0124206940473
0.0202902753899 0.00473029693278 0.0124168093797
0.0202844275783 0.00472882357271 0.0124130401326
0.0202780574902 0.0047273554521 0.0124093201275
0.0202721091857 0.00472590135178 0.0124056020845
0.020265998859 0.00472445418748 0.0124018816541
0.0202601282423 0.00472301319552 0.0123982259538
0.0202540689489 0.00472158628982 0.0123944889506
0.0202483179638 0.00472016850642 0.0123909134387
acc = 0.986898989899
0.0202426577701 0.00471875136641 0.0123873138723
0.020236686971 0.00471735759328 0.012383757839
0.0202312283963 0.00471596535528 0.0123802822549
0.0202255063256 0.00471459579887 0.0123767450498
0.0202196988619 0.00471322684083 0.0123731775442
0.0202143381784 0.00471185169493 0.0123696627452
0.0202089718326 0.00471051302506 0.0123662683585
0.0202033903232 0.00470917103114 0.0123628053023
0.0201977571441 0.00470782975356 0.0123593941409
0.0201926740507 0.00470651900008 0.0123559735048
acc = 0.986898989899
0.020187258739 0.00470522159245 0.0123526340956
0.0201819772925 0.00470392812509 0.0123492922199
0.0201765705055 0.00470262133128 0.0123459520641
0.0201715530083 0.0047013464376 0.012342672185
0.0201662599668 0.00470006294005 0.012339381869
0.0201610723976 0.00469878912515 0.0123360690102
0.0201559449732 0.00469753574735 0.0123328456981
0.0201510816316 0.00469628396289 0.01232957401
0.0201458484524 0.00469505276065 0.0123263253303
